"time","Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"2012_44",0,0,NA,0,NA,7.1214953271028,313.722222222222,0,0,0,NA,0,0.976190476190476,0,0.0588235294117647,0.578947368421053,0,0,0,0.0887728459530026,22.7293510324484
"2012_45",16.6521739130435,0,0,NA,0.926108374384236,14.4282376502003,601.822222222222,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0.0416666666666667,30.0383522727273
"2012_46",0,0,0,0,1.25581395348837,3.64316239316239,468.551724137931,0,0,0.0833333333333333,13.0769230769231,0,0,NA,0,0,0,0,0,0.205504587155963,33.4426229508197
"2012_47",0,0,0,0,0.858974358974359,28.8875582168995,564.961538461538,0,0.296296296296296,0,0,0,0.492063492063492,NA,0,0,0,0,0,NA,23.6145890038106
"2012_48",0,0,0,NA,2.1592039800995,8.00073099415205,329.909090909091,0,0,0,26.3947368421053,0,0.313131313131313,0,0,0,0,0,0.742857142857143,0.0946601941747573,29.9813295615276
"2012_49",40.21875,0,0,0,7.2991452991453,74.8443764273027,838.351648351648,0,0,0,0,0,0.825860271115746,0,0.130434782608696,0,0,0,0.68,0.396190476190476,60.6017547732038
"2012_50",5.96969696969697,0,0,0,24.7916666666667,88.9598898196362,2285.39325842697,0,0,0.982758620689655,23.8115942028986,19.1578947368421,0.587412587412587,0,0,0,0,5.38607594936709,0,0.673577749683944,128.004573465493
"2012_51",11.5862068965517,3.21052631578947,0,380.13986013986,54.1826923076923,146.992655002099,2405.14942528736,0,0,1.00413223140496,0,15.1764705882353,1.58620689655172,0,NA,0,0,0,0,0.897660353334395,231.279703905129
"2012_52",0,3.38095238095238,NA,219.8,96.517571884984,125.973853111768,2351.92307692308,0,2.59259259259259,0.832535885167464,NA,0,3.68660555299083,0,NA,0,0,NA,1.5027027027027,0.198830409356725,210.767956454857
"2013_01",2.1195652173913,0,5.74358974358974,45.9447779111645,160.915616612837,154.594640802236,484.260869565217,51.3157894736842,12.967409948542,2.77689873417722,0,0,8.79464380226527,0,0.08,0,0,14.8076923076923,1.81801554641061,1.56350771735387,263.316963131283
"2013_02",0,34.7933884297521,2.92046936114733,374.808536585366,87.029873200086,198.097671468696,3447.8,0,23.6863636363636,3.80598315422597,50.6236979166667,0,12.8497879186778,63.8498435870699,0.0864661654135338,0.220588235294118,0,12.0089743589744,5.97730138713745,3.09109345682462,211.627192982456
"2013_03",26.9176470588235,6.22041920216362,NA,949.405155290719,68.747739736179,265.907850409403,3294.93333333333,0,50.8316831683168,3.9153883029722,62.6337078651685,4.20454545454546,13.6268095292374,139.896757918341,0.167567567567568,0.256410256410256,488.191489361702,36.4675324675325,8.40657620041753,2.24885990708776,137.309786402345
"2013_04",16.4085576259489,65.1000576147494,NA,1176.95789059425,99.6715789473684,310.918604651163,5652.50674258316,121.916666666667,38.7972972972973,2.2027972027972,131.910034602076,4.28099173553719,NA,92.1927883363707,0.127272727272727,0.713942307692308,660.578947368421,31.833071278826,14.5532429166107,2.46178894881449,150.761780790516
"2013_05",12.9492915734526,70.6912442396313,90.9738562091503,2999.27577464789,137.429641261022,469.823763142756,6393.27215189873,152.070422535211,39.4225352112676,6.21374045801527,310.857890544999,8.61665975963531,28.5431512272367,56.7693699699986,0.353246753246753,0.627122697919158,1242.09072580645,32.1,34.1385365853659,5.63266799786796,231.570045645314
"2013_06",22.9622524752475,80.6984126984127,315.612542537676,2475.18094934693,88.0141712204007,587.026572277312,6432.65705128205,318.79746835443,19.6,9.98197115384615,253.409376902781,NA,35.5422058422058,20.2986256919259,0.248366013071895,1.06748864373783,1699.81489051095,32.6797773654916,49.7094748858448,5.99956322006429,323.331194722595
"2013_07",16.8581681476418,55.2935849056604,NA,1828.16438356164,63.9524190386576,493.845379591837,5237.09219858156,400,33.9285714285714,8.58617131062952,99.818276520632,10.4520547945205,28.0102971462195,62.2357414448669,0.268310636731689,0.818181818181818,551.048685911245,48.5346077785102,40.0757575757576,4.85908983035277,290.573333333333
"2013_08",29.9824821665299,38.0539772727273,NA,1448.37795807978,34.869704125573,389.587181231895,5851.4701986755,1717.96428571429,26.1016949152542,9.9270402207365,175.490526315789,14.1830065359477,23.9585492227979,55.3569230769231,0.804232804232804,0.245009074410163,438.834455866714,6.85973806506126,49.7861825849175,4.8761300555115,307.698088221384
"2013_09",26.1304155754,140.32277834525,NA,869.799107142857,16.1843880501124,224.958791902717,4896.51245551601,1145.67375886525,11.3023255813953,11.3860465116279,134.067653785964,13.8205128205128,37.8048021342819,92.1479166666667,0.173040752351097,0.396039603960396,930.395547309833,43.1485463958582,17.411443825441,4.53226419396519,248.098441511644
"2013_10",16.7312661498708,60.4761904761905,NA,744.839160839161,22.3853809756893,225.901586792755,2725.60669456067,735,0,8.03165630299604,305.130263157895,12.6923076923077,25.3544404619673,0,0.355263157894737,0.547445255474453,537.886284722222,30.0912280701754,25.9769615301021,2.46489777013168,411.981111710739
"2013_11",28.2675427721299,0,NA,354.786206896552,11.3739130434783,310.600314640487,2747.94366197183,NA,7.98611111111111,5.79120879120879,121.767441860465,8.17460317460317,16.8518518518519,44.9281045751634,0.391746749576032,0.439024390243902,281.492163009404,57.4926108374384,36.7970550576184,3.50501537375876,312.309540761837
"2013_12",12.3761755485893,12.0588235294118,NA,419.793103448276,4.7265306122449,95.3855713664326,2097.72727272727,218.283582089552,4.8780487804878,6.12935323383085,45.3939688715953,4.26315789473684,11.5384615384615,40.4628279883382,0.037661406025825,0.153508771929825,321.639344262295,NA,18.0544465999592,2.00405003262305,338.870381586917
"2013_13",5.75797872340425,16.6129032258065,NA,825.555555555556,2.72230320699708,78.7525362591117,1220.45454545455,161.914285714286,2.5,10.3746041321068,0,NA,15.2413793103448,0,0,0.141818181818182,0,0,9.39855922265036,1.24183006535948,234.502861827037
"2013_14",1.30769230769231,18.75,NA,0,3.38313253012048,22.0801526717557,571.744680851064,170.5,3,6.77885660459387,30.9300911854103,NA,13.4054054054054,172.641221374046,0.132275132275132,0,0,0,3.48237990640817,0.993409490333919,188.444444444444
"2013_15",0,17.7230769230769,NA,NA,0.850047755491882,78.0641975308642,706.73417721519,74.9318181818182,2.47826086956522,13.4231200897868,13.3777777777778,NA,7.26050420168067,106.035087719298,0,0.829268292682927,NA,25.4545454545455,2.72492987377279,0.347411444141689,215.307948266257
"2013_16",NA,0,21.6969696969697,NA,0.766816143497758,10.1449936288646,239.851063829787,0,0,1.8374569707401,0,0,9.92105263157895,NA,0.0571428571428571,0.2,NA,NA,1.94210526315789,0.492489270386266,172.139854139854
"2013_17",0,0,0,NA,0,NA,0,58.6,2.22222222222222,1,NA,0,NA,0,0,0.864864864864865,101.653846153846,NA,0,0.138248847926267,85.989351936846
"2013_18",NA,0,0,NA,NA,NA,0,0,0,0.760162601626016,NA,0,NA,0,0,0.363636363636364,0,0,0,0.0187134502923977,40.3661986533744
"2013_19",NA,0,NA,NA,0,NA,0,0,0,0.305454545454545,NA,0,NA,NA,0,0,0,0,0,0,NA
"2013_20",NA,0,NA,NA,0,NA,0,0,0,0.0348837209302326,NA,0,NA,0,0,0,0,0,0,NA,NA
"2013_21",NA,0,NA,NA,NA,NA,0,NA,0,0.0867052023121387,NA,NA,NA,NA,0,0,0,0,NA,NA,7.81451612903226
"2013_22",NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA
"2013_23",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,5.89722675367047
"2013_24",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA
"2013_25",NA,NA,NA,NA,NA,NA,0,NA,0,0.0155038759689922,NA,NA,0,0,NA,0,0,0,NA,NA,0
"2013_26",NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA
"2013_27",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,5.44362292051756
"2013_28",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,NA
"2013_29",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2013_30",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1.23644251626898
"2013_31",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,1.79591836734694
"2013_32",0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1
"2013_33",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1.57948717948718
"2013_34",0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,1.77777777777778,0,NA,NA,0,0,NA,NA,1.573264781491
"2013_35",0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0.769230769230769,0,NA,NA,0,0,NA,NA,NA
"2013_36",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2013_37",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA
"2013_38",0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
"2013_39",0,NA,NA,NA,NA,7.65633802816901,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
"2013_40",0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,2.33949579831933
"2013_41",0,0,NA,NA,0.224719101123595,0,0,0,0,0,NA,0,2.05263157894737,NA,0,0,0,0,0.960526315789474,0,1.73513243378311
"2013_42",0,0,0,NA,0,6.69784706755754,0,0,0,0,NA,0,1.2,0,NA,0,0,0,0,0,1.06211869107044
"2013_43",0,0,NA,NA,0.666666666666667,27.4413863404689,0,0,0,0,NA,0,0.909090909090909,0,0,0,0,0,0,0,NA
"2013_44",0,0,NA,NA,0.267015706806283,17.3102441613588,0,0,0,0,NA,0,2.175,0,0,0.555555555555556,0,0,0,0.0760869565217391,2.42477876106195
"2013_45",0,0,NA,NA,NA,0,0,0,0,0,NA,0,4.09090909090909,0,0,0.5,0,0,0.820689655172414,0.0545822102425876,6.16
"2013_46",0,0,NA,NA,0,5.52870991797166,256.392156862745,0,0,0,0,0,0,NA,0,0,0,0,0,0,1.57953340402969
"2013_47",0,0,NA,NA,NA,0,0,0,0,0.0666666666666667,0,0,0,0,0.0576923076923077,0,0,0,2.1,0,0
"2013_48",0,0,0,NA,0,14.0393654524089,490.172413793103,0,0,0,93.8333333333333,0,0,0,NA,0,0,0,5.35878867676103,0.0692134831460674,0
"2013_49",0,0,0,NA,0,33.1308100929615,0,0,0,0.0913705583756345,129.387096774194,0,0.387096774193548,NA,0,0,0,5.68794326241135,8.079561042524,0.131434830230011,2.62083873757026
"2013_50",0,5.76470588235294,0,NA,NA,64.7535389282103,433.462686567164,0,0,0.357446808510638,158.630769230769,0,0.622950819672131,0,0.15,0,0,NA,21.8763596004439,0.179812927544325,8.01072386058981
"2013_51",0,5.25,1.17241379310345,NA,NA,83.9100592156717,387.304347826087,0,0,0.438003220611916,67.4827586206897,0,0,0,0.211764705882353,0,0,17.3399014778325,33.4460224349079,0.0570533372194695,NA
"2013_52",0,2,1.33333333333333,NA,0.293333333333333,58.1341846600064,190.318181818182,NA,0,0.452380952380952,226.849315068493,0,0.357142857142857,68.4516129032258,0,0.111111111111111,0,25.6305418719212,52.757634032634,0.0277662660588479,NA
"2014_01",0,2.05128205128205,6.59090909090909,NA,1.26041666666667,96.8069475178489,321.227272727273,0,0,2.54664391353811,206.892857142857,0,0.205128205128205,0,0.869461077844311,0.24,0,39.4429824561403,111.998834110593,0.0534157377772873,13.990277965317
"2014_02",NA,0,24.156862745098,NA,NA,91.4566744730679,863.285714285714,0,0,1.02673796791444,341.727272727273,0,0.985507246376812,NA,1.00550180231455,2.43243243243243,0,88.741214057508,270.980980259854,0.143353174603175,6.88365401906132
"2014_03",8.6734693877551,3.27272727272727,61.2903225806452,NA,0.443579766536965,175.568124695132,724.404761904762,0,0,2.5,506.82114032804,0,0.8,0,3.01064441887227,0.836065573770492,0,144.549222797927,465.122693677467,0.0845472948834994,14.5556052161111
"2014_04",20.1566265060241,6,38.5054945054945,NA,0.302325581395349,305.419382594279,1270.83495145631,73.5789473684211,0,6.03401399895875,618.116329168462,18.6153846153846,3.09568480300188,NA,3.67896723906954,0.829787234042553,0,224.097888675624,494.522992373697,0.138554298123744,11.7816499085923
"2014_05",11.0508290296276,15.859649122807,52.3870967741935,NA,1.07136458644371,373.198501300886,1258.88,0,0,8.35084915084915,1410.48116246959,23.9983333333333,3,0,3.16121451981943,1.80952380952381,0,175.321180555556,363.209880706229,0.179301512240776,18.0489445799344
"2014_06",21.4988505747126,45,135.66265060241,NA,1.08192947577692,383.235341821426,3061.5671641791,0,1.41935483870968,11.0137767220903,1476.87216946676,19.0909090909091,4.10707737440411,93.1789215686275,2.09735036928269,5.89473684210526,0,248.357773083137,258.18484748748,0.697210080405807,22.96831895608
"2014_07",77.4888888888889,67.5692307692308,274.409395973154,NA,1.42627025952073,474.646537473778,2716.62222222222,NA,1.86111111111111,25.8646222222222,965.076805826065,18.780487804878,5.19774011299435,0,0.684036105175947,4.48275862068966,315.181818181818,412.847959070181,189.720145120195,1.6031434786605,37.5192289413151
"2014_08",21.0919540229885,116.280991735537,298.153846153846,NA,1.71171862215677,406.949665243978,2737.93700787402,181.294736842105,2.7258064516129,28.5908409763139,878.698091776465,27.6,6.09222929936306,126.404199475066,1.26693766937669,6.98924731182796,334,287.214849108368,142.420648761772,1.72778516688834,41.5759398496241
"2014_09",36.1634363541121,108.828235294118,348,NA,2.79693486590038,354.502378859182,2079.86842105263,249.168539325843,4.94444444444444,32.2453079764401,991.65390625,22.9239766081871,3.625,185.312693498452,0.371517027863777,11.7438016528926,473.0625,216.0675,92.6484634195729,0.46745802280686,86.2026079691984
"2014_10",64.4535211267606,85.1086956521739,459.210526315789,NA,1.68548387096774,238.513320201815,2535.1724137931,555.442105263158,0,24.3006047935489,548.59512195122,29.3533834586466,8.56198347107438,258.846368715084,0.297619047619048,13.398773006135,424.916666666667,208.409038785835,68.3546282056611,0.440614783325461,107.828538359788
"2014_11",67.8320813079982,69.5495495495496,603.6,NA,0.413783643734569,181.797589935617,2752.05882352941,98.1428571428571,2.26153846153846,18.5337540854277,337.14026876038,31.530612244898,12.8065268065268,869.700934579439,0.0284237726098191,15.6746411483254,NA,258.673771880294,29.1310344827586,0.319303803263079,76.4572543916721
"2014_12",55.3873223550643,58.953125,518.666666666667,NA,2.64752643358802,134.324347826087,3848.27184466019,410.333333333333,2.04,12.1981891839125,199.545454545455,20.3823529411765,7.82608695652174,497.068965517241,0.0571428571428571,15.5754189944134,355.271317829457,167.141920681744,17.2910662824207,0.143528930689021,43.1443299900605
"2014_13",40.2441374879537,44,286.945736434109,NA,1.47448015122873,103.685724549762,1390.5,221.411764705882,0,8.42378640776699,123.006593406593,18,8.18181818181818,368.256,0,10.8473282442748,186.706214689266,138.906565656566,9.24707602339181,0.0666651362457244,87.6920577992619
"2014_14",12.0547945205479,32,510.194174757282,NA,0.323529411764706,132.716451900943,2006.3698630137,172.148148148148,1.03846153846154,5.46535494373275,56.0444444444444,37.2727272727273,13.1293532338308,256.857142857143,0.214285714285714,3.85714285714286,288.875,139.993103448276,13.0505050505051,0.0424778761061947,96.3868199156796
"2014_15",NA,11.9,68.178947368421,NA,0,63.7754195049012,1371.75862068966,298.235294117647,NA,1.59163987138264,12.6493506493506,NA,10.9840425531915,171.938461538462,0,1.88235294117647,573.178571428571,54.0270916334661,3.91566265060241,0.0715216986403427,76.2372618207481
"2014_16",NA,1.75,138.985074626866,NA,NA,NA,829.392857142857,41.4615384615385,NA,0.74375866851595,22.3461538461538,0,8.56470588235294,0,0,1.44827586206897,421.306620209059,NA,0.63046357615894,0.0640020898641588,42.0873460246361
"2014_17",NA,NA,10.8,NA,0,NA,503.185185185185,0,NA,0.323699421965318,0,6.83333333333333,13.4479271991911,0,0,NA,539.578947368421,39.2047244094488,1.40932642487047,0.0147874306839187,49.7672340020919
"2014_18",NA,6,4.97727272727273,NA,0,NA,1708.5,0,NA,0.123529411764706,NA,0,11.7297297297297,0,0,0.3,227.553191489362,NA,0.789473684210526,0.040041067761807,33.4184161297028
"2014_19",NA,0,3.14285714285714,NA,0,NA,667.416666666667,0,NA,0,NA,0,5.53571428571428,0,0,0.714285714285714,0,NA,NA,0.0160098522167488,0
"2014_20",NA,0,4.5,NA,0,NA,378.142857142857,0,NA,0.0441176470588235,NA,0,4.07142857142857,NA,0,0,0,NA,NA,0,36.6406619385343
"2014_21",NA,0,NA,NA,NA,NA,1292.64,NA,NA,0,NA,NA,2.5,0,0,NA,0,0,0.0198019801980198,NA,NA
"2014_22",NA,NA,NA,NA,NA,NA,0,NA,NA,0.096551724137931,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
"2014_23",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA
"2014_24",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
"2014_25",NA,NA,NA,NA,NA,NA,0,NA,NA,0.0603448275862069,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2014_26",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1.6875,NA,NA,NA,128.307692307692,3.74736842105263,0,NA,NA
"2014_27",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
"2014_28",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,8.14285714285714,0,NA,NA,0,0,0,NA,NA
"2014_29",NA,NA,NA,NA,NA,NA,0,NA,NA,0.0425531914893617,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2014_30",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_31",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,3.5,0,NA,NA,0,0,NA,NA,NA
"2014_32",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_33",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_34",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2014_35",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_36",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2014_37",NA,0,NA,NA,NA,NA,422.733333333333,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2014_38",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,3.28571428571429,0,0,NA,0,0,0,NA,NA
"2014_39",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2014_40",0,1.66666666666667,NA,NA,0.176470588235294,NA,0,0,0,0,NA,0,5.85714285714286,NA,0,0,0,0,1.84027777777778,NA,NA
"2014_41",0,1.33333333333333,NA,0,0,82.0620437956204,286.022727272727,0,0,0,NA,0,4.18181818181818,0,0,0,0,4.05990783410138,2,NA,NA
"2014_42",9.96774193548387,0,NA,0,0.874371859296482,NA,0,0,0,0.138364779874214,7.53333333333333,0,0,0,0,0,0,0,1.0062893081761,NA,NA
"2014_43",7.55555555555556,1.43478260869565,0,64.8125,0.779735682819383,156.087733549959,0,0,0,0,0,0,6.24324324324324,0,0,0,0,0,4.46511627906977,NA,NA
"2014_44",0,NA,0,NA,0,NA,203.961538461538,0,0,0,0,0,6.61764705882353,0,0,0,0,0,1.71111111111111,NA,NA
"2014_45",0,0,0,0,0,13.8357570573139,323.842105263158,0,0,0.0833333333333333,0,0,8.21052631578947,0,0,0,0,0,3.12621359223301,NA,NA
"2014_46",0,0,0,0,0,NA,0,0,0,0.173410404624277,10.7397260273973,0,3.02702702702703,NA,0,0,0,0,3.36158192090395,NA,NA
"2014_47",0,3.42857142857143,0,0,0.557823129251701,35.4114664586583,0,0,0,0.08,11.0526315789474,0,3.82978723404255,0,0,0,0,0,5.51124744376278,NA,NA
"2014_48",NA,2.85,NA,0,0.273885350318471,68.7990226023213,291.913043478261,0,NA,0.0796812749003984,0,0,10.875,0,0,0,0,0,12.6213197969543,NA,NA
"2014_49",7.18181818181818,0,NA,0,NA,162.455328310011,268.623853211009,0,0,NA,18.15,0,10.8620689655172,0,0,0.952380952380952,0,0,19.8601163146618,NA,NA
"2014_50",20.9217391304348,10.1388888888889,5.36,108.333333333333,0,416.332222222222,403.26724137931,0,0,0.686619718309859,61.1574556830031,8.52941176470588,35.2,NA,0.0489130434782609,0,0,10.004776119403,20.9356725146199,NA,NA
"2014_51",30.7885714285714,28,3.76,NA,0.632098765432099,879.195918367347,1868.90476190476,0,0,1.27719298245614,137.164086687306,0,65.9022471910112,0,NA,0,0,7.53063725490196,68.1182737450343,NA,NA
"2014_52",NA,12,NA,NA,0.722394220846233,2435.72774048369,1976.08,NA,0.875,0.956175298804781,153.873873873874,43.6666666666667,43.3911182450508,0,0.053763440860215,NA,0,0,49.0884353741497,NA,NA
"2015_01",NA,19,24.0648148148148,530.4,1.53271028037383,3152.41070333589,1573.23404255319,0,7.2,3.42909090909091,173.387636363636,10.5555555555556,65.0238805970149,NA,1.03004291845494,0.25,0,0,59.2976588628762,NA,NA
"2015_02",58.3177570093458,70.5147058823529,90.3571428571429,470,2.47017905448924,6758.5558630965,5961.80869565217,594.352941176471,6.91891891891892,13.6515429670426,423.394736842105,25,99.7678944922147,0,4.03361344537815,2.08955223880597,67.0731707317073,5.82141828999136,239.463379469435,NA,NA
"2015_03",67.4796288113124,167.927170868347,382.6,997.028571428571,3.2565386755704,17495.2880632955,7779.29104477612,1255.39240506329,NA,12.0895849960096,1228.48119000259,13.97,93.5547272111149,0,8.4793943289765,4.50853889943074,0,67.2075222363405,803.809745299672,NA,NA
"2015_04",154.784215254901,331.232492997199,930.846774193548,2210.2875,3.07318744798551,43236.397804858,9161.67021276596,3878.064,0,18.8910411622276,1818.09588722381,58.2229885057471,102.862745098039,0,12.9584127534223,7.53375,NA,84.3465745538284,1237.19111308204,NA,NA
"2015_05",208.307187618287,663.173076923077,1132.93930041152,5665.60465116279,6.85488024723152,86878.4468843318,9991.5,6406.69449838188,54.7878787878788,19.4144329896907,2174.98352427035,42.9316770186335,91.4552447552447,252.52688172043,5.45249177682617,10.4334857824617,347.628415300547,72.9777391304348,1423.72202161495,NA,NA
"2015_06",213.144834667529,767.459324155194,1243.45108695652,7536.25991321263,17.110103626943,118182.245968404,10452.96,8241.12554112554,89.5384615384615,24.3165131982812,2197.65361645654,52.6008230452675,95.4428571428572,NA,5.74358974358974,26.1328191459196,1611.27619047619,103.629391100703,1223.04447436833,NA,NA
"2015_07",244.736535865568,601.815789473684,1902.54732510288,8813.5995505618,32.3266874659535,137780.48963363,12376.9263157895,7443.85074626866,96.4193548387097,53.635821607441,1719.22935636739,51.3963480128894,97.9354838709677,0,2.87774294670846,35.3943599911875,0,130.676691729323,1090.89640534064,NA,NA
"2015_08",182.367121122308,248.128342245989,1924.51154086089,5306.40495867769,36.9633613309968,85092.9793152409,10567.5160142349,7205.74371859296,108,48.4731182795699,1300.73443779904,19.4337931034483,77.6350586236995,0,2.57708200890019,24.0337078651685,3904.11162790698,137.138114209827,733.455769063054,NA,NA
"2015_09",168.818875002191,150.81,1118.24944649446,3011.13922681806,38.624761536544,30555.0440322271,12579.1259259259,4341.75879396985,NA,34.2978425329224,801.309138865823,50.870494280164,57.0255914757706,407.333898305085,1.33333333333333,43.4827119315743,2328.84836377473,85.4960317460317,441.517330577686,NA,NA
"2015_10",139.060850236177,46.5,981.95530726257,1464.78058252427,38.4441805225653,12712.7856423313,6254.74418604651,1787.63636363636,65.0434782608696,13.9683549533174,430.705090356057,18.7930348258706,29.5509627727856,168.931726907631,0.305225953042161,15.379746835443,0,76.5576,234.657110862262,NA,NA
"2015_11",77.3255813953488,35.52,0,887.4,39.2834345772601,5645.85507662993,3840.2039800995,339.28,39.9666666666667,10.8139364661104,317.589431389261,11.1929824561404,12.1483375959079,291.400884053043,0.0418814432989691,8.75163276730733,245.616925064599,94.2634508348794,102.937941869599,NA,NA
"2015_12",22.4472210254201,0,210.898550724638,346.823529411765,26.5289296819071,1512.9458512502,2724.59589041096,467.333333333333,23.4285714285714,4.09417398244214,213.179142136249,20.3561320754717,9.33333333333333,281.393939393939,0.02,15.4301075268817,474.654255319149,62.9220468675275,56.789119804401,NA,NA
"2015_13",17.9386920980926,0,69,398.080808080808,17.7226715897179,721.210798411394,587.205882352941,244.754716981132,9.78260869565217,2.84248275862069,208.363636363636,7.86666666666667,11.37590520079,137.915966386555,0.0183006535947712,5.36470588235294,86.5409836065574,45.3143254520167,16.5768700664077,NA,NA
"2015_14",0.987124463519313,0,NA,NA,6.57546023736099,554.94794344473,970.036363636364,NA,8.25581395348837,1.11377245508982,66.5988556897648,10.8695652173913,1.47413793103448,0,0.00943396226415094,10.4047619047619,NA,24.3833075734158,5.59023763648041,NA,NA
"2015_15",0,0,NA,NA,5.625,151.154702970297,576.613636363636,0,2.13157894736842,1.29370629370629,26.7772020725389,NA,1.89102564102564,0,0,1.21739130434783,0,12.2613333333333,1.86363636363636,NA,NA
"2015_16",NA,0,0,0,2.61137248539909,NA,268.514285714286,0,0,0.557491289198606,7.6510067114094,0,3.90697674418605,195.367346938776,0,0.8,0,18.4094339622641,1.79591836734694,NA,NA
"2015_17",NA,0,0,NA,0.928436911487759,NA,0,0,0,0.0815450643776824,0,0,5.14285714285714,169.26,0,0.516129032258065,0,NA,1.41666666666667,NA,NA
"2015_18",NA,NA,0,0,0.243785850860421,NA,0,0,0,0,NA,0,3.36842105263158,0,0,0,0,NA,1.02189781021898,NA,NA
"2015_19",NA,0,0,0,0,NA,0,0,0.681818181818182,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA
"2015_20",NA,NA,0,NA,NA,NA,0,0,1.63636363636364,0,NA,0,1.52941176470588,NA,0,0,0,NA,NA,NA,NA
"2015_21",NA,0,NA,NA,0,NA,0,NA,0,0.0542168674698795,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"2015_22",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA
"2015_23",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_24",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_25",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA
"2015_26",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_27",NA,NA,NA,NA,NA,NA,742,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_28",NA,NA,NA,NA,NA,NA,0,NA,NA,0.00917431192660551,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
