"time","Austria","Belgium","Czechia","France","Germany","Hungary","Italy","Luxembourg","Netherlands","Poland","Slovakia","Spain"
"2014_43",528.124104308447,0,0,4.66472744517003,95.7716641803133,0,0,0,225.438484376944,0,0,5.10769104864119
"2014_44",0,0,NA,3.71296301229663,0,0,0,0,223.027377592164,0,0,0
"2014_45",0,0,0,0,0,0,0,0,57.648012219729,0,0,0
"2014_46",0,83.2874077718803,0,3.08549962515743,0,0,0,0,127.520758839484,173.899701866438,0,0
"2014_47",0,0,0,1.69325120642411,76.4058477420503,0,0,0,40.3347385007105,0,0,0
"2014_48",NA,45.379389087473,451.392403045132,18.5047097213492,0,0,0,0,0,0,0,36.0941340156833
"2014_49",0,0,0,6.47336649585182,66.7193217227889,0,0,1230.62721971314,30.5060436016868,0,0,4.56618609629945
"2014_50",81.2446671973224,43.0499727535481,72.0486263307736,26.891980867403,0,0,27.2151908971162,0,43.6142427291343,0,109.228475634146,26.9420901873569
"2014_51",0,121.590707602799,NA,52.208213439835,142.82717875774,86.3525244243104,14.4821128796996,946.636322856258,173.953001436585,0,0,37.3530603190592
"2014_52",NA,0,NA,97.6611933962491,57.7421093797273,NA,68.7798719625007,0,65.3211270700645,0,0,24.7386245020725
"2015_01",NA,0,0,95.0626903130904,0,0,75.9826489309731,0,83.0791388984142,0,0,58.7870256427167
"2015_02",78.3911534707425,32.0793410989876,468.870291352572,217.356117915757,120.878481468797,177.166861206805,113.958574745117,683.681788729522,165.964112335115,0,0,477.898671790244
"2015_03",239.507047465587,0,248.658019559869,435.81532111091,257.623694886555,106.917680233987,223.890925809468,694.620697349195,209.390595135838,0,0,1559.21355976057
"2015_04",292.960081256243,0,211.17603528514,864.745940529907,214.672215068418,295.145682757992,242.350144903756,729.889247554,150.956493536918,54.6125596165253,80.2227490016527,2101.46661485344
"2015_05",730.497160042756,151.57083399662,279.110449538134,1852.78541597396,289.523973465303,82.345261822773,479.577359210871,799.015933958676,185.00701500963,334.174859227435,1056.55390534054,2997.34273524021
"2015_06",663.782543814084,174.836311585723,1452.69615396745,2314.32555891655,649.062241549719,393.047092064157,544.946864623308,605.286276955204,235.913403853045,0,288.069619692661,2528.30083258038
"2015_07",1137.07392460604,663.720704658886,2325.8892733757,2685.58764552586,1110.09642770284,615.137763179735,476.38579221634,1119.5931848518,390.697601427133,509.268983045286,210.089899940536,2368.55760382657
"2015_08",1205.26247871222,0,1971.81471334346,2786.97262834349,1033.97342128585,742.4887866278,452.374842247132,1408.65795749831,552.861789431679,390.896526882358,93.4489509863132,2387.4696416137
"2015_09",2027.90059966286,1212.77080777633,2245.44135492191,2017.5037691748,1865.27427842595,591.637517021131,598.306947095276,3156.06874577759,622.004461465271,623.882737188127,697.816710117948,2115.99943142803
"2015_10",2664.81135563545,1234.00093132602,1468.99131728236,1286.16684959663,1627.4962115582,799.297609845338,631.981459549951,1484.09969183316,1325.46083480592,663.668196556323,152.963507402041,1611.81398807683
"2015_11",2417.73914510016,1272.53360556872,1452.74586901045,841.909709936616,2069.96811278717,269.690138663014,681.039052328169,2003.54747349788,1044.0267095981,1142.24653421369,97.7247319684318,981.626243596881
"2015_12",2876.56110619633,1616.52226456964,2096.90843692097,595.013806170864,1503.82268409866,891.548159409443,516.035653297222,3817.26631926113,853.781842515782,1629.14205436873,410.346964933348,614.690792619518
"2015_13",1910.69358590323,932.608998790173,1588.49586780183,370.011834510212,2576.63000863712,632.297170695212,496.726273102654,3226.97804280334,1183.86573289228,1482.87339846719,140.280383961085,314.018122549872
"2015_14",386.393247736905,716.516669802206,1421.74108558718,262.440493055045,1927.45856198912,NA,267.552863268841,2318.57302264794,972.924890582368,838.540034992509,106.482325928731,110.608821111868
"2015_15",325.604436610122,0,NA,128.127122261342,1623.11622571913,123.340367393335,175.546871132491,1464.13084601768,892.23659149549,367.589973601961,51.3248603309194,47.9662250643878
"2015_16",NA,0,739.171401564947,NA,1467.22637485435,145.281358139254,113.997100080878,246.125443942628,740.658360933977,1292.67140227038,70.1069753713451,49.3048544083119
"2015_17",NA,0,566.750398428024,NA,798.099454900511,48.0113309810364,21.4895104812111,0,649.965500411448,1119.92902077362,0,12.5013018634711
"2015_18",NA,NA,313.091782114319,NA,931.031903862302,0,NA,0,957.84389534319,0,0,4.20825275266696
"2015_19",NA,111.458148635899,242.239870175648,NA,376.677706945719,0,NA,0,430.635578461906,495.383427033322,36.413945093787,0
"2015_20",NA,NA,92.3700337574019,NA,310.357766538777,0,NA,0,193.290393913209,0,0,0
"2015_21",NA,0,NA,NA,0,NA,NA,NA,260.198607190858,0,0,NA
"2015_22",NA,NA,NA,NA,0,NA,NA,NA,46.8082150502072,NA,0,NA
"2015_23",NA,NA,NA,NA,0,NA,NA,NA,44.3446247844069,0,0,NA
"2015_24",NA,NA,NA,NA,241.958182298482,NA,NA,NA,0,0,0,NA
"2015_25",NA,NA,NA,NA,0,NA,NA,NA,61.7868438662737,0,0,NA
"2015_26",NA,NA,NA,NA,215.837461506293,NA,NA,NA,0,0,0,NA
"2015_27",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_28",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_30",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_31",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_33",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_35",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_36",NA,NA,NA,NA,213.502740979068,NA,NA,NA,0,0,0,NA
"2015_37",NA,NA,NA,NA,0,NA,NA,NA,43.812489286994,0,0,NA
"2015_38",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2015_39",NA,0,NA,NA,222.491284285453,NA,NA,NA,0,0,0,NA
"2015_40",0,0,NA,0,0,0,NA,0,0,0,0,0
"2015_41",0,0,NA,3.99336086069585,0,0,NA,0,59.8652434589494,0,0,2.77941762383444
"2015_42",0,0,NA,4.72638946083555,0,0,NA,0,68.4570145109281,0,0,0
"2015_43",0,42.46024709939,0,5.59967526846731,0,0,NA,0,0,0,0,0
"2015_44",0,81.3821402738308,103.195801713769,2.80217805606992,0,0,NA,0,0,0,0,0
"2015_45",0,99.5162041391953,0,2.7966865376493,0,0,NA,0,138.612714245452,0,0,4.91710556175159
"2015_46",0,74.3054324239325,115.02444432236,2.89448909600509,0,0,0,0,139.739646881594,0,0,8.38355498042487
"2015_47",0,270.684075258611,193.533694728509,1.42904873183451,0,0,0,0,0,0,0,9.12483100994607
"2015_48",0,0,226.611889975107,4.10650571172098,0,0,0,3308.44913197302,0,0,0,31.4162491947995
"2015_49",0,98.7200745060817,0,13.0778848226317,0,0,26.0015711162851,652.584003095596,51.0275471110709,0,0,3.85099104515764
"2015_50",0,159.225926622712,281.987239054597,22.7588904673653,0,0,0,0,31.9762143776717,0,0,18.1900438557739
"2015_51",0,80.4509945041073,70.1775789269836,31.0482773632505,80.6389288481508,0,8.34920579026166,1193.87461031442,0,0,0,24.5525661389828
"2015_52",NA,0,0,32.4820061635652,0,0,0,0,29.1174631856436,0,0,17.3758477129407
"2015_53",NA,77.3383072167461,0,33.821827698075,0,0,0,0,38.2976304956241,0,NA,13.3596442499262
"2016_01",193.953367401035,199.032408278391,179.271761516366,128.603482623208,156.446729696703,0,26.5693886298294,3106.69265495577,79.2495522137172,0,0,54.4307616234303
"2016_02",397.287929146061,732.439262464477,249.874137032881,176.758294699463,172.515050857754,0,181.045382636534,948.92263852823,73.6206877488696,0,0,75.8592930414968
"2016_03",607.706089783022,517.484261523815,202.28594016709,614.720139327747,512.246219361197,128.496958808772,403.818597012052,703.346351371676,281.588367380984,212.434274127847,0,176.062665630472
"2016_04",1927.49590481906,1193.53100830941,248.451878435182,2456.09589257624,1248.10281538078,336.067961301743,1051.00412914444,3347.84311929497,214.328543448964,422.923517383351,0,415.925666704663
"2016_05",2965.29067269772,1608.59013049612,1118.72673204805,4050.0684764428,733.805378732228,679.034428651495,1434.88608683659,5194.9493600783,609.096319771716,677.674171733632,223.585868274857,555.168797137829
"2016_06",3441.27219673574,2239.95795079409,448.982725116753,5360.73930973769,1309.57205204942,2788.84138075585,1297.11305340491,2903.74587423932,925.610373271124,879.077484808481,509.656855780071,835.929036024078
"2016_07",2625.95459660107,3329.26937483853,373.521795282176,6730.12724960075,2151.85169317017,3014.40366629563,1617.48552795779,3454.29998135107,1320.12019956015,1358.8395832989,624.634758777685,1028.86892554613
"2016_08",3162.08759932579,3929.57569853789,512.473098748257,7187.41348124733,2677.61426992843,1798.23986462434,2205.26133188365,6232.43016909902,1397.16167868527,2104.13887984204,944.778170025205,1820.5304516449
"2016_09",3076.0561782511,3582.58334901103,801.197146137537,8025.71640683612,3281.1972166973,2181.62388022511,1711.97214420568,3901.1264028383,1607.49264843475,1778.18890099627,1383.56069136584,1784.96253341882
"2016_10",3041.81132278814,3924.91909124986,589.310258796938,10261.5924801126,3415.6464564264,1973.24018318126,1554.51184011288,5276.12415382924,2102.53991420976,1701.51515671804,708.449435331488,2479.75566741045
"2016_11",3205.96626642022,1475.09301833494,808.044187786511,11775.4285380555,3745.65069306852,865.129770235031,1355.32783947193,5715.65523999291,1591.75224590559,1738.1651094277,1375.43453092999,3006.38952081734
"2016_12",891.59775256779,2065.95639792969,761.296147439441,10018.3516493495,3463.38727325028,920.947441552733,892.254917021733,2378.40145516489,966.440705557075,894.5786611749,552.453772396392,1317.99766235813
"2016_13",240.292598014321,NA,612.717251019423,5090.80774606153,2552.8979381966,671.660781836047,716.19876508025,3405.57791382911,1124.40019438462,1649.632512818,1339.87516887881,838.499793308933
"2016_14",170.258033897063,257.21111223669,687.990821322914,2085.90902056475,2355.47193859874,286.913304172139,262.877637102579,1482.11804760455,1026.66018343455,775.987223719651,859.942484782414,505.075156584949
"2016_15",NA,0,199.789807523331,624.128391058662,1395.29210341977,103.88213274146,160.294257277294,1593.51907732645,816.744842357304,358.776946905666,1226.32655007057,533.121804578036
"2016_16",NA,137.995803073017,370.18851763332,194.818953438149,689.549772735152,143.974376224176,109.21543310159,695.353779196999,624.584399952546,494.426893993318,640.481038215588,387.371932484446
"2016_17",NA,0,140.402451311252,57.1832680297592,723.572306113686,90.1838366410796,NA,0,361.091944673027,318.540605474384,84.2904674984959,197.862582086933
"2016_18",NA,0,0,NA,726.026331326887,0,NA,0,199.147678577246,0,150.654907972424,101.803638257155
"2016_19",NA,0,58.1344391280703,NA,151.715438515644,0,NA,0,168.509574180746,72.962614216798,229.097168072835,61.7098577280168
"2016_20",NA,NA,NA,NA,195.829513725694,0,NA,NA,168.509574180746,0,649.65459475253,37.26325916722
"2016_21",NA,NA,NA,NA,0,NA,NA,NA,0,0,143.068268412999,NA
"2016_22",NA,63.690370649085,NA,NA,0,NA,NA,NA,140.424645150622,0,73.64363834331,NA
"2016_23",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_24",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_25",NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA
"2016_26",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2016_27",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_28",NA,0,NA,NA,0,NA,NA,NA,0,172.951082579724,0,NA
"2016_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_30",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_31",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_33",NA,NA,NA,NA,0,NA,NA,NA,32.7657505351451,0,0,NA
"2016_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_35",NA,NA,NA,NA,0,NA,NA,NA,44.7603556417607,0,0,NA
"2016_36",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_37",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_38",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2016_39",NA,NA,NA,NA,0,NA,NA,NA,56.1698580602486,0,0,NA
"2016_40",61.4546685901761,0,0,2.43813811141391,0,0,NA,0,0,0,0,2.3868854362882
"2016_41",0,0,NA,0,0,0,NA,0,79.7411377819601,0,0,2.31625370779936
"2016_42",0,0,NA,1.81319327279068,0,0,NA,0,0,0,0,0
"2016_43",0,0,0,0.618209687602853,0,0,NA,0,62.2752774146237,0,0,3.74051027577655
"2016_44",0,0,0,7.42920179632383,0,0,NA,0,0,0,0,0
"2016_45",0,0,0,0,0,0,NA,0,27.8871478397713,0,0,3.79270093986607
"2016_46",0,0,0,0,0,0,0,0,54.3826353037862,0,0,4.49808197719965
"2016_47",0,0,0,10.1111044399988,139.889603519331,0,15.6112821967594,813.442481740646,34.41392712142,0,0,0
"2016_48",0,0,0,13.000757604845,0,0,0,0,34.8315879591486,0,0,0
"2016_49",0,0,0,6.67448950774963,0,0,0,0,53.0738816317311,0,0,5.96132998624601
"2016_50",33.9342359323586,0,0,8.50288544518333,0,0,10.9027385233298,NA,0,255.040607139106,0,13.1194057668323
"2016_51",21.1303921812176,0,64.7590006078952,23.8396219328451,0,0,0,0,29.7616412110273,0,0,6.84429756530691
"2016_52",2.68336415523517,0,250.436591364148,32.6670344815052,0,0,0,164.383168185089,18.0266056100333,0,0,26.321291098407
"2017_01",14.3660640314703,0,77.8664405650505,31.1544653848498,0,60.7579532672742,52.6729193374025,101.289232101359,32.5243104907929,47.2077423598319,0,32.1663624807202
"2017_02",80.4194459883739,0,0,19.614842776586,25.7820148885297,NA,80.4365149640473,146.074066574015,23.2809280118136,73.9477125768566,0,40.1141060884797
"2017_03",37.2202843369738,0,272.593206621469,15.7642650234661,0,351.515559791086,37.9355386792079,0,42.4784551580629,29.4316182010885,103.674573405602,57.5479482974566
"2017_04",53.5298383112403,0,619.483010785495,35.3067848305049,66.6417475191337,551.974022905731,77.1311400640431,0,66.2354527419436,0,0,65.198066463208
"2017_05",59.0607332612475,0,323.645109223869,50.5831105968421,92.1282383717641,908.759376160211,142.127927509857,0,75.8293083813357,0,417.458399797765,24.5360801469056
"2017_06",17.4604779836235,0,635.644930654701,19.9604217511715,63.3060115348151,619.187692456062,112.299048967866,0,66.7167734685571,71.671005754671,243.834957593461,22.9833503766503
"2017_07",93.7831285023664,0,668.318812753342,24.9782680646902,271.957459174889,401.035501018236,150.144481970132,0,78.379124306439,92.4796879251547,273.924949128596,10.1400099565714
"2017_08",67.8437442606314,0,544.757099384549,16.2178058714486,212.929288196123,501.169243729307,90.9878039807175,0,82.0375558511526,0,151.210264330072,21.7431715119358
"2017_09",21.8639159257971,0,282.108159826061,4.41893189484418,23.2149646340854,465.873822230637,141.020785815769,0,124.677604018124,237.495980151211,99.8923088383617,9.03781286159563
"2017_10",18.6675961764751,76.4284447789019,407.684380991669,3.603686066428,195.013892704279,278.361739538789,71.1350475715211,0,44.5248874867825,95.1919318431496,306.068708032126,13.5451676143597
"2017_11",48.4620951112706,0,169.289080049929,6.10616309672929,433.380949555564,159.952781742081,59.7926157713201,NA,187.394267838933,74.1643067618902,723.229606918379,7.65365948735821
"2017_12",75.2259352920628,0,0,2.21955620532086,227.423178472055,113.771777164526,17.4075251780765,NA,214.207085822983,0,510.75905162745,6.07400573375046
"2017_13",109.914724050979,NA,184.222795325762,4.56638311182454,201.79944679648,38.2341890759578,15.912795201816,NA,391.670902149842,455.44397729283,400.514801495257,2.31867656732635
"2017_14",0,NA,93.802974107169,0.188445421127758,329.273078836951,0,15.587802364185,NA,153.464076486037,0,286.273219452933,7.12590881651102
"2017_15",NA,0,477.183594390739,0,0,0,17.7529643198146,NA,155.87135611719,523.894481662853,275.142128021846,0.492527412028566
"2017_16",NA,NA,213.485622020107,NA,71.5441968625765,0,8.15966234884997,NA,470.835574916791,1820.39744677031,131.433693711597,4.34897428734773
"2017_17",NA,0,84.5370548947743,NA,47.0209378718239,107.70753887302,7.91952735239241,NA,168.509574180746,490.512060774457,186.485291292564,11.0113046801848
"2017_18",NA,NA,0,NA,0,0,NA,NA,381.779504003253,0,112.100243133516,2.44753934305924
"2017_19",NA,NA,140.461568132856,NA,162.472279311675,0,NA,NA,303.317233525343,0,0,1.37249168022246
"2017_20",NA,0,0,NA,55.2626659175969,0,NA,NA,361.091944673027,0,0,1.11381077530658
"2017_21",NA,NA,NA,NA,0,NA,NA,NA,252.764361271119,0,111.161171264658,NA
"2017_22",NA,NA,NA,NA,0,NA,NA,NA,185.360531598821,0,0,NA
"2017_23",NA,NA,NA,NA,0,NA,NA,NA,54.1637917009543,0,0,NA
"2017_24",NA,NA,NA,NA,0,NA,NA,NA,77.2335548328418,0,0,NA
"2017_25",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_26",NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA
"2017_27",NA,NA,NA,NA,0,NA,NA,NA,60.8506795652692,0,0,NA
"2017_28",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_30",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_31",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA
"2017_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_33",NA,NA,NA,NA,0,NA,NA,NA,91.2760193479043,0,0,NA
"2017_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_35",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_36",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_37",NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA
"2017_38",NA,NA,NA,NA,0,NA,NA,NA,97.6589577638416,0,0,NA
"2017_39",NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"2017_40",0,0,0,1.45148983456984,336.395554659182,0,NA,0,379.146541906679,0,0,0
"2017_41",0,0,0,0.904671252045642,154.05161363084,0,NA,0,0,0,0,2.61355730620324
"2017_42",0,0,0,0.849748407719901,79.9228393401988,0,NA,0,291.130380392628,0,0,0
"2017_43",0,0,0,1.08741497460839,0,0,NA,0,442.337632224459,0,255.159831477347,25.7349749548448
"2017_44",0,0,97.3903450921168,2.5678434406898,77.0100784162736,0,NA,NA,118.947934715821,0,0,22.1952568046781
"2017_45",0,NA,0,7.600273046634,0,0,NA,0,252.764361271119,0,0,67.1257957163954
"2017_46",194.163273642811,0,0,5.43973210231229,0,0,38.8241552275447,0,236.279729014307,0,0,144.304058365636
"2017_47",0,44.2294240618646,213.707310101125,20.7464387181902,315.234873677849,0,120.575604431484,0,222.071545973912,0,0,337.301603261424
"2017_48",128.147760604256,0,0,41.0582452707457,124.302759062416,629.552551936768,391.185975001483,0,786.035513708968,597.775808557925,0,549.556897398906
"2017_49",60.7149973931242,55.0053201060279,0,154.226192338626,63.3353009680729,153.811134848188,688.155275795478,0,934.751222813951,0,0,698.277106049893
"2017_50",989.634089438252,63.690370649085,231.608622643309,463.3329731401,500.949512816647,213.09996182746,1601.10503819063,1336.10955283141,1740.34478252246,446.160193308371,250.150487679259,2142.48823342688
"2017_51",1590.19721113462,110.396642458414,76.1023512408126,1455.92747404933,1071.44559828606,692.150106816844,3813.08408460132,0,3510.79165957198,2643.87963237781,692.617550241762,3780.99855810381
"2017_52",321.43233914007,382.14222389451,0,2539.23825376517,1294.46201910898,0,8499.72035788677,0,3211.21750189204,929.814842682972,190.435091233724,4529.02466256044
"2018_01",3288.41980724143,366.219631232239,412.240778571737,2667.53205656387,1526.00768182193,1359.68201558001,10837.3915796764,1816.00665395506,2436.82549981487,216.694289438356,0,5388.80070902394
"2018_02",5847.65595112525,691.375734019672,598.088361635221,2044.19523147238,1786.11456912311,1121.32772869639,12183.6374123452,746.863416101767,2766.64357807151,3542.7195170354,364.96989889352,7412.83449119391
"2018_03",6706.1489383664,1250.39183553718,1521.35765589987,1704.3417471058,3935.17573692559,2425.34840084374,10118.8066832998,3155.19145498674,3450.07940674025,3053.28539607193,1611.01313842593,8616.23353666976
"2018_04",8437.38048926248,3446.44518174861,4229.53338682183,1937.2916956104,4795.7346213392,4901.64404733398,8622.68649536141,3804.96632257252,6233.36248146009,4647.14964017046,3122.15133555486,6927.88131681649
"2018_05",8908.67311077693,3000.52412835688,9522.0785253701,1963.43288014818,5714.19101651718,9477.34894608108,6962.65331712337,2593.96913959142,6750.75278717941,7658.73709999688,12077.0717028742,4647.31090612646
"2018_06",9967.37690010977,4406.24017621869,7102.15771211441,1921.04592869934,5444.1496323677,11239.7123500932,3811.35424032733,3085.92369481283,6384.00798940164,8435.32905846154,11581.9197426375,3185.42190211988
"2018_07",7906.80644310115,5891.35928504036,10769.7653244723,2304.66005925819,6581.26051653742,11357.255311702,2446.64491564151,3496.89186679218,6288.35230640207,8185.28635255165,14570.1579826171,2220.76273963383
"2018_08",6628.2796981759,5203.25351587083,10376.1660540567,2737.18517127904,8643.84932611747,12592.2349763931,1938.55198728391,3611.69599414453,6301.62677047969,7661.59035749949,9570.48988194046,1381.58335852494
"2018_09",5311.02647565062,4488.68995935005,9858.53005800043,2117.88213581732,8538.30801933382,7539.9138103388,1228.80631555423,3218.25648052549,6249.02436797099,6433.68058156485,8501.69761827627,715.319954604365
"2018_10",4275.63597246187,7305.57501513482,8117.96416906368,2049.17496605576,7605.18386883892,7209.68551462188,670.142381131589,3963.0368092457,6324.09255625097,5407.16302564448,3930.38562336315,442.049628705435
"2018_11",2438.85357998796,3163.78213270804,6630.02543899829,1280.63568730442,5055.13037133418,1535.00091097231,603.890152205462,1453.52621384687,3695.93826300046,5025.23430751876,2929.07800799478,304.953272256522
"2018_12",1445.86686212425,1888.748922697,3507.54881786307,723.383179619866,2495.10295904909,1842.87201566945,284.998876172485,900.768377315806,2152.40579804066,2339.02226359732,2583.96039392754,133.814101618112
"2018_13",394.975974465171,608.243039698761,511.448553211027,439.418595839466,1138.14673987097,709.36021624479,126.091738975879,1508.85598243089,1342.32005519756,1985.95131749799,1200.86900009876,47.4971931470469
"2018_14",146.960329379117,0,912.570459044973,217.142001553989,777.723675211394,0,0,1036.3176587058,877.048753548496,1189.84412380131,714.11856647043,35.5745074735144
"2018_15",11.6497964185687,NA,87.0210982641271,129.66372630576,57.7425250250502,0,11.6934137666412,0,669.636927248112,1328.30197484542,434.16682507789,19.2156001992031
"2018_16",NA,NA,65.4785977478834,24.3463350289946,61.3062122040562,0,0,0,185.539797103268,465.858338174149,80.2012009371615,14.9548370202367
"2018_17",NA,NA,0,NA,95.5590672745457,0,0,0,189.573270953339,266.980597827105,0,1.73760444707904
"2018_18",NA,0,0,NA,0,0,NA,0,130.099303595429,0,0,0
"2018_19",NA,NA,159.216379786959,NA,0,0,NA,0,0,0,170.774012771274,1.02179884152132
"2018_20",NA,NA,0,NA,0,0,NA,NA,0,0,168.612107507162,1.48937524035346
"2018_21",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_22",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_23",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_24",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_25",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_26",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_27",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_28",NA,NA,NA,NA,0,NA,NA,NA,225.682465420642,0,0,NA
"2018_29",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_30",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_31",NA,NA,NA,NA,0,NA,NA,NA,221.168816112229,0,0,NA
"2018_32",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_33",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_34",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_35",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_36",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_37",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA
"2018_38",NA,NA,NA,NA,0,NA,NA,NA,0,2539.54128137585,0,NA
"2018_39",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
