"time","Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"2012_30",0,NA,NA,NA,NA,NA,0,NA,NA,0.0476190476190476,NA,NA,0,NA,NA,NA,NA,0,NA,NA,3.65425531914894
"2012_31",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,17.5718390804598
"2012_32",0,NA,NA,NA,NA,NA,4075,NA,NA,0.0615384615384615,NA,NA,0,NA,NA,NA,NA,0,NA,NA,24.7857142857143
"2012_33",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,6.58333333333333
"2012_34",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0
"2012_35",0,0,NA,NA,NA,NA,0,NA,NA,0.0307692307692308,NA,NA,0,NA,NA,0,0,0,NA,NA,3.87267904509284
"2012_36",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,NA,7.10643564356436
"2012_37",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,7.90551181102362
"2012_38",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,NA,45.8497854077253
"2012_39",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,NA,190.857142857143
"2012_40",0,0,0,0,0,0,0,0,0,0,NA,NA,0.725,0,0,0,0,0,0,0,8.13962264150943
"2012_41",0,0,NA,47.1578947368421,0,4.71252204585538,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2.5934819897084
"2012_42",0,0,0,NA,0,18.6504770164787,0,0,0.333333333333333,0.15,NA,0,0,0,0,0,0,0,1.83206106870229,0,7.33609271523179
"2012_43",0,0,NA,61.4375,0,0,0,0,0,0,NA,0,1.75757575757576,0,0,0,0,0,0.87218045112782,0,8.69902912621359
"2012_44",0,0,NA,0,0.444444444444444,5.086782376502,0,0,0,0,NA,0,0.976190476190476,0,0,0,0,0,0,0.0887728459530026,18.5545722713864
"2012_45",0,1.70588235294118,0,0,1.38916256157635,22.4439252336449,0,0,0,0,NA,0,0.627906976744186,0,0,0,NA,0,4.46875,0.0666666666666667,25.1197916666667
"2012_46",0,0,0,0,1.25581395348837,17.4871794871795,0,0,0,0,0,16.1428571428571,1.1875,0,0,0,0,0,4.65566037735849,0.160550458715596,26.7540983606557
"2012_47",0,6.76923076923077,0,0,0.322115384615385,3.05868263473054,0,0,0,0.273972602739726,0,0,1.47619047619048,0,0.027027027027027,0,0,0,2.65284974093264,0.130841121495327,27.4191616766467
"2012_48",0,3.23076923076923,0,NA,2.46766169154229,32.0029239766082,0,0,0,0.180790960451977,52.7894736842105,0,0.313131313131313,0,0,0,0,0,7.42857142857143,0.0849514563106796,61.2118811881188
"2012_49",0,12.8571428571429,0,0,2.08547008547009,78.1731793960924,167.67032967033,0,0,1.6256157635468,17.6153846153846,20,0.722627737226277,0,0,0,0,0,9.52,0.274285714285714,86.9971857410882
"2012_50",5.96969696969697,39.4333333333333,0,107.35,2.8858024691358,142.19175911252,190.449438202247,0,0,5.15948275862069,95.2463768115942,57.4736842105263,0.587412587412587,0,0,0,0,10.7721518987342,7.23849372384937,0.223008849557522,190.048475371384
"2012_51",0,44.9473684210526,0.0833333333333333,164.727272727273,8.84615384615385,150.912459135489,925.057471264368,0,0,13.7231404958678,131.102941176471,80.9411764705882,0.398268398268398,0,0.727272727272727,0,0,3.17412935323383,26.1603375527426,0.58252427184466,354.958531611149
"2012_52",0.5,84.5238095238095,1.18181818181818,219.8,7.19648562300319,241.570818781529,235.192307692308,0,1.94444444444444,18.7320574162679,316.125,2.85714285714286,2.00778210116732,0,0,0,0,1.79679144385027,18.7837837837838,0.187134502923977,330.920127795527
"2013_01",6.35869565217391,144.837837837838,3.38461538461538,43.2941176470588,33.5419187554019,296.248101265823,645.68115942029,0,0,33.5696202531646,635.684210526316,14.7272727272727,1.63829787234043,0,0.0571428571428571,0,207.3,15.8653846153846,19.2839506172839,1.57790927021696,539.359559402046
"2013_02",11.7096774193548,133.954545454545,0.406779661016949,59.3756097560976,14.3617021276596,433.988221436985,1021.57037037037,88.0869565217391,0,28.9840255591054,547.927083333333,38.1489361702128,3.59748427672956,27.4702815432742,0.0789473684210526,0,0,31.6025641025641,104.685792349727,3.19054652880354,383.729166666667
"2013_03",8.87394957983193,208.578431372549,3.6578947368421,157.539906103286,15.9075144508671,651.843641417651,1853.4,0,0,20.7080536912752,987.685393258427,46.25,4.29681978798587,15.4182939362795,0.810810810810811,1.79487179487179,683.468085106383,56.7272727272727,336.263048016701,2.05907172995781,232.268602540835
"2013_04",30.6634920634921,330.267716535433,12.9496402877698,169.84126984127,34.942889137738,1344.9283887468,2277.7304964539,121.916666666667,4.31081081081081,16.4475524475524,1865.58477508651,22.9090909090909,NA,17.2506393861893,1.14545454545455,1.38461538461538,1651.44736842105,66.3312368972746,666.035450516987,3.78170347003155,263.80017683466
"2013_05",56.751677852349,379.285714285714,2.93464052287582,404.760563380282,54.3018480492813,1884.33843360996,2505.47151898734,354.830985915493,8.76056338028169,42.3664122137405,3273.79411764706,44.488188976378,12.9216152019002,53.9525691699605,2.28571428571429,2.44247787610619,2681.33870967742,80.475,882.307317073171,7.30118694362018,330.06699751861
"2013_06",75.5625,574.97619047619,6.12299465240642,1262.96511627907,76.3049180327869,1823.20875981909,3348.50641025641,191.278481012658,4.9,34.8461538461538,3155.90501319261,NA,21.8796068796069,139.409429280397,2.55555555555556,6.26865671641791,4233.25547445255,128.545454545455,933.3125,12.276883996613,367.685505925251
"2013_07",75.265306122449,318.301886792453,50.7990654205607,1246.1935483871,75.7461773700306,1732.07222857143,4475.33333333333,0,0,13.1764705882353,2872.54817987152,14.9315068493151,23.0922330097087,126.479087452471,2.75598086124402,9.27272727272727,3571.97630331754,120.209349593496,1094.8,10.3343949044586,359.6
"2013_08",81.8277886497064,277.727272727273,54.5414847161572,1401.43448275862,70.9169329073482,1138.57170875215,5145.2582781457,624.714285714286,36.5423728813559,9.49856733524355,3412.31578947368,49.4117647058824,29.2435233160622,276.784615384615,4.57142857142857,12.7894736842105,2950.78341013825,182.838403041825,883.907949790795,14.4791208791209,300.066607460036
"2013_09",129.042283298097,207.23595505618,0,1450.38461538462,53.8480565371025,727.432432432433,5273.16725978648,1317.52482269504,16.953488372093,11.4,2289.04558404558,47.1153846153846,39.8901734104046,552.8875,4.52068965517241,16.4356435643564,1388.38095238095,192.387096774194,613.431754874652,11.9423728813559,179.623322147651
"2013_10",108.650793650794,163.285714285714,0,1095.09090909091,63.8942731277533,558.980926430518,7982.13389121339,898.333333333333,9.9375,5.86338797814208,1170.84868421053,38.0769230769231,36.6810035842294,641.7125,6.42105263157895,18.7956204379562,1452.29296875,203.571717171717,531.381668946648,9.04386951631046,265.946078431373
"2013_11",120.048165137615,79.6551724137931,0,1773.93103448276,52.32,337.422614274258,7654.98591549296,NA,25.5555555555556,3.98351648351648,647.307692307692,19.6190476190476,21.6666666666667,606.529411764706,6.22131147540984,30.5121951219512,1179.58620689655,237.810344827586,299.323943661972,14.439588688946,168.653516295026
"2013_12",99.0094043887147,60.2941176470588,0,1749.13793103448,30.3285714285714,249.708568943019,6293.18181818182,436.567164179104,26.8292682926829,1.91044776119403,352.470817120623,9.94736842105263,29.6703296703297,377.65306122449,1.24390243902439,9.3640350877193,1500.98360655738,220.020304568528,197.216101694915,7.90949887808527,181.522309711286
"2013_13",89.8244680851064,36.5483870967742,0,0,12.4923469387755,170.815360336665,5980.22727272727,269.857142857143,5,1.35243553008596,223.625,NA,34.5862068965517,461.782608695652,0,9.50181818181818,448.329896907216,240.033426183844,53.0511811023622,6.27450980392157,66.7109723461195
"2013_14",24.8461538461538,18.75,0,1024.9756097561,13.5325301204819,119.232824427481,5145.70212765957,426.25,9,1.01340482573727,94.7234042553191,0,17.8738738738739,410.022900763359,1.01190476190476,13.4237288135593,1128.65277777778,181.211764705882,32.2120141342756,5.16695957820738,73.2350049164208
"2013_15",10.4460431654676,3.69230769230769,0,1484.42553191489,8.92550143266476,94.156378600823,4593.77215189873,299.727272727273,7.43478260869565,1.39393939393939,0,19.0588235294118,22.9915966386555,238.578947368421,0.258620689655172,9.1219512195122,166.054054054054,175.636363636364,21.5241935483871,3.10354223433243,93.1499013806706
"2013_16",0,9.33333333333333,65.0909090909091,647.52380952381,3.83408071748879,13.3217088055798,3837.6170212766,104,0,0.61144578313253,0,0,22.1315789473684,110.508196721311,0.142857142857143,2.8,NA,118.798283261803,12.9473684210526,2.00643776824034,64.0714285714286
"2013_17",0,0,111.923076923077,346.173913043478,1.25714285714286,NA,1993.46153846154,58.6,4.44444444444444,0.28125,0,7,3.79166666666667,72.4285714285714,0,2.16216216216216,508.269230769231,57.8,4.07462686567164,0.821114369501466,33.145584725537
"2013_18",0,0,14.7142857142857,NA,0.426470588235294,NA,858,0,3.11111111111111,0,NA,0,2.42105263157895,0,0,0.727272727272727,88.5714285714286,11.3636363636364,0.54014598540146,0.296296296296296,21.3781512605042
"2013_19",NA,0,NA,NA,0.357142857142857,NA,1316.72727272727,0,4.92857142857143,0,NA,0,3.55555555555556,0,0,0,0,19.0151515151515,0.735042735042735,0,NA
"2013_20",NA,0,NA,NA,0.0421686746987952,NA,0,0,1.375,0.0116279069767442,NA,0,0,0,0,0.444444444444444,85.0454545454545,0,0,0.0417633410672854,NA
"2013_21",NA,0,NA,NA,NA,NA,0,NA,0.454545454545455,0,NA,NA,1.33333333333333,0,0,0,0,8.36923076923077,NA,NA,4.93548387096774
"2013_22",NA,0,NA,NA,NA,NA,0,NA,0,0.0355029585798817,NA,NA,0,0,0,0,0,0,NA,NA,NA
"2013_23",NA,NA,NA,NA,NA,NA,0,NA,0,0.00869565217391304,NA,NA,0,NA,NA,0,0,0,NA,NA,0
"2013_24",NA,NA,NA,NA,NA,NA,0,NA,1.25,0,NA,NA,1.17647058823529,0,0,NA,0,0,NA,NA,NA
"2013_25",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,NA,0
"2013_26",NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0
"2013_27",0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2013_28",0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,3.56862745098039
"2013_29",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1.28571428571429,0,NA,NA,0,0,NA,NA,0
"2013_30",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.61822125813449
"2013_31",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,0
"2013_32",0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2013_33",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1.69230769230769
"2013_34",0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,34.7857142857143,NA,NA,0,0,NA,NA,0
"2013_35",0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.392461197339246
"2013_36",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2013_37",0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA
"2013_38",0,0,NA,NA,NA,9.55323819978046,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
"2013_39",0,NA,NA,NA,NA,0,0,NA,NA,0.12396694214876,NA,NA,0,0,0,0,0,0,NA,NA,NA
"2013_40",0,6.66666666666667,0,NA,0.261904761904762,0,0,0,0,0.0625,NA,0,0,0,0,0,0,0,0,0,2.92436974789916
"2013_41",0,0,NA,NA,0,4.12488605287147,0,0,0,0,NA,0,1.36842105263158,0,0,0,0,0,0,0,1.30134932533733
"2013_42",0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.637271214642263
"2013_43",0,0,NA,NA,0,2.37473535638673,0,0,0,0,NA,0,0,0,0.0222222222222222,0,0,0,0,0,0.856697819314642
"2013_44",0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.0608695652173913,0.808259587020649
"2013_45",0,0,NA,NA,0.538116591928251,4.83455344070278,0,0,0,0,NA,0,0,0,0,0,0,0,1.64137931034483,0,1.6
"2013_46",0,0,NA,NA,0.297979797979798,0,256.392156862745,0,0,0,0,0,0.8125,0,0,0,0,0,0,0.0704225352112676,2.10604453870626
"2013_47",0,0,NA,NA,0,5.85490931832395,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,2.1,0.0444964871194379,2.78002125398512
"2013_48",0,0,0,NA,0,6.23971797884841,0,0,0,0,0,0,0,0,0,0,0,0,2.04608294930876,0.0247191011235955,7.02280912364946
"2013_49",0,0,0,NA,0,2.92330677290837,0,0,0,0.0913705583756345,0,0,0,0,0,0,0,0,2.55144032921811,0.0803212851405622,4.21206225680934
"2013_50",0,0,0.0526315789473684,NA,0.771084337349398,11.3852376137513,433.462686567164,0,0,0,0,0,0,0,0,0,0,0,2.79622641509434,0.0417422867513612,0.667560321715818
"2013_51",0,2.625,0,NA,NA,6.76198279393691,193.652173913043,0,0,0,0,0,0,0,0,0,0,0,3.37127371273713,0.0957446808510638,NA
"2013_52",0,0,0,NA,0,4.06892523364486,0,NA,0.407407407407407,0,22.6849315068493,0,0,0,0,0,0,0,0,0.0236220472440945,NA
"2014_01",0,0,12.5227272727273,NA,0.458333333333333,1.43195691202873,0,0,0,0,0,0,0,0,0,0,69.0909090909091,0,0,0.078909612625538,0.722574796010879
"2014_02",0,0,0,NA,0,7.52882205513785,0,0,0,0,22.2426035502959,0,0,0,0,0,0,3.16932907348243,3.04231625835189,0.0505952380952381,3.97590361445783
"2014_03",4.33673469387755,3.27272727272727,6.12903225806452,NA,0.369649805447471,3.88867995487025,144.880952380952,0,0,0.125,83.2634730538922,0,0,0,0,0,0,0,0,0.0968523002421308,1.66050583657588
"2014_04",0,0,4.81318681318681,NA,1.95348837209302,17.4013556903318,141.203883495146,147.157894736842,0,0.15358361774744,77.1184834123223,0,0.335365853658537,0,0.100840336134454,0,0,0,4.07958984375,0.172869147659064,2.81352833638026
"2014_05",0,0,0,NA,1.86802030456853,10.8347273335564,0,0,0,0,0,0,0,0,0,0,0,0,1.22617611580217,0.184818481848185,0
"2014_06",0,0,13.566265060241,NA,0.437375745526839,4.31494607087827,244.925373134328,0,0,0.199524940617577,85.7837837837838,0,1.18811881188119,0,0.0451467268623025,0,0,0,1.98453970484891,0.360742705570292,3.6983842010772
"2014_07",0,0,4.6510067114094,NA,2.72566371681416,26.3787108852634,388.088888888889,NA,0,0,94.6721991701245,0,0,0,0.0278637770897833,0.172413793103448,0,9.09465020576132,2.62745098039216,0.511811023622047,3.38581449727202
"2014_08",1.15047021943574,0,28.6686390532544,NA,1.28522336769759,6.88336520076482,130.377952755906,0,0,0,46.7322580645161,3.28571428571429,0.777070063694268,0,0.062962962962963,0.806451612903226,0,1.40877914951989,1.60907944514502,0.814814814814815,5.99097744360902
"2014_09",3.15060240963855,0,7.90909090909091,NA,1.77339901477833,11.8059936908517,415.973684210526,62.2921348314607,0,0,63.255,0,0.426470588235294,97.8039215686274,0.0382775119617225,1.43801652892562,0,0,2.84550084889643,0.219269102990033,11.4187643020595
"2014_10",1.48169014084507,0,18.3684210526316,NA,2.24731182795699,7.05707629586488,126.758620689655,100.989473684211,2.5,0.370044052863436,81.0731707317073,0,0,0,0.0277777777777778,0.159509202453988,0,0,1.18940936863544,0.239309827456864,4.59523809523809
"2014_11",3.36986301369863,0,58.4129032258065,NA,1.16962843295638,12.0074699577785,786.302521008403,98.1428571428571,6.78461538461539,0.706638115631692,0,0,0,0,0.0155038759689922,1.00478468899522,NA,1.96066252587992,1.01149425287356,0.357904085257549,8.79827586206897
"2014_12",5.56011730205279,0,27.7857142857143,NA,1.45218800648298,9.24,530.796116504854,37.3030303030303,2.04,0.289340101522843,0,0,0.978260869565217,0,0.0545454545454545,1.13966480446927,106.581395348837,0,2.16138328530259,0.228962818003914,7.25652841781874
"2014_13",9.2226148409894,0,10.2480620155039,NA,0.807453416149068,18.5764473033152,154.5,0,2.67857142857143,0.162621359223301,0,0,1.36363636363636,0,0,0.442748091603053,0,0,1.92982456140351,0.222722159730034,15.3859348198971
"2014_14",1.80821917808219,0,51.0194174757282,NA,1.05882352941176,13.2020299661672,0,43.037037037037,0,0.293969849246231,0,0,2.59701492537313,0,0.0714285714285714,0,0,0,4.60606060606061,0.150442477876106,1.41552901023891
"2014_15",NA,0,6.01578947368421,NA,0.369897959183673,7.38930885529158,195.965517241379,0,NA,0.0643086816720257,0,0,2.51063829787234,0,0,0.470588235294118,78.1607142857143,0,0.451807228915663,0.239895697522816,15.9082568807339
"2014_16",NA,0.875,40.5373134328358,NA,0.117216117216117,NA,0,0,NA,0.160194174757282,0,0,0,0,0,0.206896551724138,0,2.51020408163265,0.225165562913907,0.197492163009404,8.32978723404255
"2014_17",NA,0,2.7,NA,0.0784313725490196,NA,0,0,NA,0.092485549132948,0,0,0,0,0,0,134.894736842105,0,0.176165803108808,0.066543438077634,27.0234857849197
"2014_18",NA,0,1.65909090909091,NA,0.113445378151261,NA,0,0,NA,0,NA,0,0.837837837837838,0,0,0,0,2.06382978723404,0.315789473684211,0.0164271047227926,22.9540636042403
"2014_19",NA,0,0.785714285714286,NA,0.343283582089552,NA,333.708333333333,0,NA,0,NA,0,1.10714285714286,0,0,0,75.7083333333333,0,0.14207650273224,0.0172413793103448,0
"2014_20",NA,0,0,NA,0.0718232044198895,NA,378.142857142857,0,NA,0.0220588235294118,NA,0,0,0,0.0714285714285714,0,85.46875,0,0,0.0298507462686567,14.9893617021277
"2014_21",NA,0,NA,NA,NA,NA,0,NA,NA,0.0232558139534884,NA,NA,2.5,0,0,NA,0,0,0,NA,NA
"2014_22",NA,NA,NA,NA,NA,NA,0,NA,NA,0.0482758620689655,NA,NA,2.58823529411765,0,NA,NA,0,0,0,NA,NA
"2014_23",NA,NA,NA,NA,NA,NA,0,NA,NA,0.03,NA,NA,2.75,0,0,NA,0,0,0,NA,NA
"2014_24",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,3.85401459854015,0,NA,NA
"2014_25",NA,NA,NA,NA,NA,NA,0,NA,NA,0.120689655172414,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_26",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1.6875,0,NA,NA,0,0,0,NA,NA
"2014_27",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
"2014_28",NA,NA,NA,NA,NA,NA,454.142857142857,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_29",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_30",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_31",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_32",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_33",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_34",NA,NA,NA,NA,NA,NA,0,NA,NA,0.0253164556962025,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_35",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_36",NA,0,NA,NA,NA,NA,377.642857142857,NA,NA,0.0172413793103448,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2014_37",NA,0,NA,NA,NA,NA,0,NA,NA,0.0975609756097561,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2014_38",NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2014_39",NA,0,NA,NA,NA,NA,0,NA,NA,0.0598290598290598,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2014_40",0,0,NA,NA,0,28.2495726495726,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA
"2014_41",0,0,NA,0,0,20.5155109489051,0,0,0,0,NA,0,1.39393939393939,0,0,0,0,0,0.666666666666667,NA,NA
"2014_42",0,0,NA,0,0,40.0203327171904,0,0,0,0,0,0,5.51612903225806,0,0,0,297.857142857143,4.08928571428571,0,NA,NA
"2014_43",22.6666666666667,0,0,0,0.259911894273128,39.0219333874898,192.796875,0,0,0,0,0,5.35135135135135,0,0,0,0,0,0.744186046511628,NA,NA
"2014_44",0,0,0,NA,0,31.060120240481,0,0,0,0,0,0,5.29411764705882,0,0,0,0,0,0,NA,NA
"2014_45",0,0,0,0,0,0,0,0,0,0,0,0,1.36842105263158,0,0,0,0,0,0,NA,NA
"2014_46",0,5.23076923076923,0,0,0,25.8111888111888,0,0,0,0,0,0,3.02702702702703,105.129032258065,0.0461538461538462,0,0,0,0,NA,NA
"2014_47",0,0,0,0,0.27891156462585,14.1645865834633,153.811764705882,0,0,0.08,0,0,0.957446808510638,0,0.0571428571428571,0,0,0,0,NA,NA
"2014_48",NA,2.85,NA,339.36,0,154.797800855223,0,0,NA,0,0,0,0,0,0.178571428571429,0,0,4.27898550724638,5.25888324873096,NA,NA
"2014_49",0,0,NA,0,0,54.1517761033369,134.311926605505,0,0,0,0,15,0.724137931034483,0,0,0.476190476190476,0,11.9078498293515,0.665289256198347,NA,NA
"2014_50",3.48695652173913,2.7037037037037,2.68,54.1666666666667,0,224.96,0,0,0,0.137323943661972,22.8321167883212,0,1.03529411764706,0,0.228260869565217,0,134.769230769231,3.57313432835821,3.92543859649123,NA,NA
"2014_51",0,7.63636363636364,1.88,NA,0,436.738362760835,287.52380952381,72.4230769230769,0,0.0982456140350877,12.1497326203209,11.5384615384615,4.12921348314607,0,0.863636363636364,1.30769230769231,0,4.81960784313725,5.44230769230769,NA,NA
"2014_52",NA,0,4.9438202247191,NA,0.21671826625387,816.967042136003,116.24,NA,0.4375,0,57.7027027027027,0,1.55056179775281,0,0.274193548387097,NA,0,1.23872679045093,3.6043956043956,NA,NA
"2015_01",NA,0,9.41666666666667,0,0.127725856697819,795.229734777736,0,0,0,0,63.7454545454545,0,1.97209302325581,0,1.67381974248927,0.5,0,0,8.56521739130435,NA,NA
"2015_02",3.36448598130841,2.01470588235294,148.541666666667,352.5,0.762849413886384,1818.25327510917,243.339130434783,148.588235294118,0,0.650406504065041,95.6052631578947,8.33333333333333,3.93957703927492,0,10.8823529411765,2.08955223880597,0,8.99673735725938,69.6294117647059,NA,NA
"2015_03",10.2794520547945,0,99.6354166666667,186.942857142857,0.253756260434057,3645.73421052632,518.619402985075,89.6708860759494,NA,0.662011173184358,187.832735961768,8.46666666666667,4.97041420118343,0,15.866295264624,2.90322580645161,0,16.4294790343075,227.176029962547,NA,NA
"2015_04",12.5736137667304,0,310.282258064516,158.763636363636,0.381260096930533,7233.87569479535,432.154255319149,247.536,9.8780487804878,0.803874092009685,203.319051959891,8.89655172413793,3.58333333333333,33.0153846153846,17.2562814070352,13.16875,98.9811320754717,26.9430051813472,306.181818181818,NA,NA
"2015_05",31.3523573200993,9.51923076923077,136.407407407407,209.837209302326,1.28895184135977,15499.1411466728,582.8375,69.0622222222222,13.6969696969697,2.4,402.340234023402,9.73913043478261,4.39160839160839,202.021505376344,7.18066157760814,16.1915887850467,1303.60655737705,32.2434782608696,436.710172744722,NA,NA
"2015_06",28.489019033675,10.9803921568627,320.441176470588,1092.1472392638,2.81865284974093,19360.0716994763,1306.62,329.645021645022,22.3846153846154,1.26335174953959,457.181818181818,7.37777777777778,5.6,0,6.4,30.1834061135371,355.428571428571,31.5222482435597,368.371184371184,NA,NA
"2015_07",48.8023088023088,41.6842105263158,399.135802469136,1748.62,4.77602799650044,22465.7975073088,2234.72280701754,515.910447761194,36.7311827956989,5.02170283806344,399.662676822633,13.6466165413534,9.2741935483871,307.872611464968,2.56739811912226,39.2205882352941,259.214953271028,42.7669172932331,345.096737907762,NA,NA
"2015_08",51.7289073305671,0,709.03056768559,1482.42424242424,5.88136241867585,23313.9152360515,2081.48042704626,622.718592964824,8,6.61967694566814,379.51875,17.17,13.1235697940503,236.311926605505,3.37762237762238,46.5,115.3,75.0650730411686,347.852205005959,NA,NA
"2015_09",87.0358814352574,76.1666666666667,896.033210332103,1688.13868613139,8.01518026565465,16877.0627255542,3754.96296296296,496.201005025126,NA,4.45182724252492,501.948126801153,38.4690265486726,14.7648456057007,377.161016949153,0.928571428571429,75.8657243816254,860.986301369863,145.619047619048,308.299236641221,NA,NA
"2015_10",114.371584699454,77.5,665.195530726257,1104.39805825243,7.3758865248227,10759.1960559505,3276.29457364341,670.363636363636,16.2608695652174,4.10989010989011,530.199275362319,18.089552238806,31.4631578947368,401.212851405623,0.257510729613734,31.125,188.730769230769,141.5904,234.839865621501,NA,NA
"2015_11",103.767441860465,79.92,616.526315789474,1092.18461538462,12.5751072961373,7042.8433398492,4167.02985074627,226.186666666667,10.9,6.23320158102767,571.356020942408,24.4210526315789,24.7826086956522,690.531791907514,0.0721649484536082,23.2918454935622,120.575581395349,241.469387755102,143.022071307301,NA,NA
"2015_12",123.45971563981,101.52380952381,396.985507246377,1576.47058823529,13.0076184166943,4977.48033126294,3027.32876712329,747.733333333333,32.2142857142857,7.16480446927374,432.926829268293,46.5283018867924,20.2666666666667,984.878787878788,0.0333333333333333,18.6666666666667,506.297872340425,299.146341463415,89.559902200489,NA,NA
"2015_13",82.0054495912807,58.5714285714286,253,1194.24242424242,12.3749550197913,3095.26705012325,5186.98529411765,530.301886792453,13.0434782608696,5.888,416.727272727273,39.3333333333333,28.1020408163265,896.453781512605,0.0784313725490196,12.5942857142857,173.081967213115,324.509040333797,45.7521613832853,NA,NA
"2015_14",16.5836909871245,45,396.542168674699,1068.875,4.51490514905149,2195.39845758355,3880.14545454545,NA,8.25581395348837,4.45508982035928,224.462809917355,28.2608695652174,23.0948275862069,506.929577464789,0.0283018867924528,13.1428571428571,131.380952380952,259.610510046368,16.1156069364162,NA,NA
"2015_15",13.9746835443038,0,73.2765957446808,NA,5.25545851528384,1071.82425742574,3267.47727272727,103.444444444444,17.0526315789474,6.98601398601399,147.274611398964,17.8461538461538,21.1794871794872,222.222222222222,0,2.60869565217391,63.3260869565217,220.704,6.98863636363636,NA,NA
"2015_16",NA,0,44.8421052631579,555.714285714286,3.71766169154229,NA,2953.65714285714,121.846153846154,19.3333333333333,3.79094076655052,95.6375838926174,3,17.5813953488372,781.469387755102,0,1.6,86.5,217.566037735849,7.18367346938776,NA,NA
"2015_17",NA,0,0,426.086956521739,2.59322033898305,NA,1606.64516129032,40.2666666666667,3.42857142857143,3.58798283261803,18.0285714285714,0,15.4285714285714,677.04,0,1.29032258064516,0,122.290076335878,1.82142857142857,NA,NA
